Job,Education,Marital Status,Contact,Subscription,Call Duration
retired,bachelors,single,unknown,no,0 hrs 0 mins 42 secs 
retired,masters,married,unknown,no,0 hrs 3 mins 2 secs 
retired,masters,married,unknown,no,0 hrs 4 mins 56 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 0 secs 
retired,bachelors,married,unknown,no,0 hrs 2 mins 16 secs 
retired,bachelors,married,unknown,no,0 hrs 8 mins 4 secs 
retired,masters,single,unknown,no,0 hrs 1 mins 35 secs 
retired,bachelors,married,unknown,no,0 hrs 7 mins 33 secs 
retired,masters,divorced,unknown,no,0 hrs 5 mins 3 secs 
retired,Doctorate,married,unknown,no,0 hrs 1 mins 3 secs 
retired,masters,married,unknown,yes,0 hrs 9 mins 47 secs 
retired,unknown,married,unknown,yes,0 hrs 11 mins 46 secs 
retired,bachelors,married,unknown,no,0 hrs 6 mins 2 secs 
retired,masters,single,unknown,no,0 hrs 1 mins 31 secs 
retired,unknown,married,unknown,yes,0 hrs 19 mins 59 secs 
retired,bachelors,married,unknown,no,0 hrs 4 mins 22 secs 
retired,masters,married,unknown,no,0 hrs 3 mins 23 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 8 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 4 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 19 secs 
retired,bachelors,married,unknown,no,0 hrs 0 mins 36 secs 
retired,masters,married,unknown,no,0 hrs 1 mins 7 secs 
retired,masters,single,unknown,no,0 hrs 3 mins 56 secs 
retired,masters,married,unknown,no,0 hrs 2 mins 18 secs 
retired,masters,married,unknown,no,0 hrs 9 mins 43 secs 
retired,masters,single,unknown,no,0 hrs 3 mins 12 secs 
retired,bachelors,married,unknown,no,0 hrs 2 mins 8 secs 
retired,masters,single,unknown,no,0 hrs 1 mins 59 secs 
retired,masters,married,unknown,no,0 hrs 2 mins 28 secs 
retired,masters,married,unknown,no,0 hrs 1 mins 0 secs 
retired,bachelors,married,unknown,no,0 hrs 4 mins 41 secs 
retired,bachelors,married,unknown,no,0 hrs 5 mins 22 secs 
retired,bachelors,married,unknown,no,0 hrs 12 mins 53 secs 
retired,bachelors,married,unknown,no,0 hrs 2 mins 48 secs 
retired,bachelors,divorced,unknown,no,0 hrs 3 mins 8 secs 
retired,Doctorate,married,unknown,no,0 hrs 1 mins 49 secs 
retired,masters,married,unknown,no,0 hrs 1 mins 8 secs 
retired,Doctorate,divorced,unknown,yes,0 hrs 12 mins 21 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 24 secs 
retired,Doctorate,married,unknown,no,0 hrs 3 mins 30 secs 
retired,Doctorate,married,unknown,no,0 hrs 5 mins 39 secs 
retired,Doctorate,married,unknown,no,0 hrs 9 mins 16 secs 
retired,bachelors,married,unknown,no,0 hrs 2 mins 25 secs 
retired,bachelors,married,unknown,no,0 hrs 2 mins 21 secs 
retired,bachelors,married,unknown,no,0 hrs 1 mins 13 secs 
retired,bachelors,married,unknown,no,0 hrs 0 mins 39 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 11 secs 
retired,masters,married,unknown,no,0 hrs 4 mins 14 secs 
retired,bachelors,single,unknown,no,0 hrs 1 mins 40 secs 
retired,bachelors,married,unknown,no,0 hrs 1 mins 4 secs 
retired,masters,married,unknown,no,0 hrs 4 mins 47 secs 
retired,bachelors,married,unknown,no,0 hrs 2 mins 48 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 12 secs 
retired,masters,married,unknown,no,0 hrs 5 mins 28 secs 
retired,masters,married,unknown,no,0 hrs 0 mins 18 secs 
retired,masters,married,unknown,no,0 hrs 1 mins 55 secs 
retired,bachelors,married,unknown,no,0 hrs 2 mins 13 secs 
retired,bachelors,married,unknown,no,0 hrs 1 mins 37 secs 
retired,masters,divorced,unknown,no,0 hrs 5 mins 6 secs 
retired,bachelors,divorced,unknown,no,0 hrs 6 mins 44 secs 
retired,Doctorate,single,unknown,no,0 hrs 1 mins 21 secs 
retired,bachelors,single,unknown,no,0 hrs 1 mins 34 secs 
retired,bachelors,divorced,unknown,no,0 hrs 4 mins 14 secs 
retired,masters,divorced,unknown,no,0 hrs 2 mins 15 secs 
retired,masters,divorced,unknown,no,0 hrs 7 mins 16 secs 
retired,masters,single,unknown,no,0 hrs 3 mins 25 secs 
retired,bachelors,divorced,unknown,no,0 hrs 4 mins 14 secs 
retired,masters,married,unknown,no,0 hrs 19 mins 59 secs 
retired,masters,married,unknown,no,0 hrs 4 mins 9 secs 
retired,bachelors,married,unknown,no,0 hrs 0 mins 39 secs 
retired,masters,married,unknown,no,0 hrs 8 mins 54 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 23 secs 
retired,masters,divorced,unknown,no,0 hrs 1 mins 57 secs 
retired,Doctorate,divorced,unknown,no,0 hrs 3 mins 55 secs 
retired,masters,married,unknown,,0 hrs 1 mins 29 secs 
retired,masters,married,unknown,no,0 hrs 1 mins 12 secs 
retired,bachelors,married,unknown,yes,0 hrs 13 mins 55 secs 
retired,bachelors,married,unknown,no,0 hrs 1 mins 44 secs 
retired,bachelors,divorced,unknown,no,0 hrs 0 mins 59 secs 
retired,masters,married,unknown,no,0 hrs 2 mins 53 secs 
retired,bachelors,divorced,unknown,no,0 hrs 2 mins 39 secs 
retired,unknown,single,unknown,no,0 hrs 2 mins 43 secs 
retired,bachelors,married,unknown,no,0 hrs 16 mins 49 secs 
retired,bachelors,married,unknown,no,0 hrs 0 mins 55 secs 
retired,bachelors,married,unknown,no,0 hrs 1 mins 28 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 47 secs 
retired,masters,divorced,unknown,no,0 hrs 6 mins 19 secs 
retired,masters,married,unknown,no,0 hrs 10 mins 32 secs 
retired,bachelors,married,unknown,no,0 hrs 4 mins 3 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 25 secs 
retired,Doctorate,married,unknown,no,0 hrs 5 mins 24 secs 
retired,bachelors,divorced,unknown,no,0 hrs 6 mins 16 secs 
retired,bachelors,divorced,unknown,no,0 hrs 6 mins 44 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 54 secs 
retired,bachelors,married,unknown,no,0 hrs 0 mins 57 secs 
retired,masters,married,unknown,no,0 hrs 2 mins 34 secs 
retired,bachelors,married,unknown,no,0 hrs 0 mins 49 secs 
retired,bachelors,married,unknown,no,0 hrs 2 mins 20 secs 
retired,masters,single,unknown,no,0 hrs 4 mins 36 secs 
retired,bachelors,married,unknown,no,0 hrs 0 mins 45 secs 
retired,masters,married,unknown,no,0 hrs 1 mins 10 secs 
retired,bachelors,married,unknown,no,0 hrs 5 mins 48 secs 
retired,masters,married,unknown,no,0 hrs 7 mins 26 secs 
retired,Doctorate,married,unknown,no,0 hrs 4 mins 12 secs 
retired,masters,married,unknown,no,0 hrs 13 mins 44 secs 
retired,bachelors,married,unknown,no,0 hrs 0 mins 11 secs 
retired,unknown,married,unknown,no,0 hrs 1 mins 48 secs 
retired,masters,married,unknown,no,0 hrs 5 mins 30 secs 
retired,masters,divorced,unknown,no,0 hrs 2 mins 21 secs 
retired,masters,divorced,unknown,yes,0 hrs 16 mins 47 secs 
retired,unknown,single,unknown,no,0 hrs 3 mins 32 secs 
retired,masters,married,unknown,no,0 hrs 8 mins 7 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 27 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 52 secs 
retired,masters,married,unknown,no,0 hrs 3 mins 36 secs 
retired,masters,married,unknown,no,0 hrs 2 mins 28 secs 
retired,bachelors,married,unknown,yes,0 hrs 13 mins 54 secs 
retired,masters,married,unknown,no,0 hrs 1 mins 33 secs 
retired,bachelors,divorced,unknown,no,0 hrs 3 mins 4 secs 
retired,Doctorate,divorced,unknown,yes,0 hrs 8 mins 20 secs 
retired,masters,married,unknown,no,0 hrs 43 mins 55 secs 
retired,masters,divorced,unknown,no,0 hrs 1 mins 29 secs 
retired,bachelors,married,unknown,no,0 hrs 2 mins 15 secs 
retired,Doctorate,married,unknown,no,0 hrs 0 mins 42 secs 
retired,bachelors,married,unknown,no,0 hrs 2 mins 59 secs 
retired,masters,married,unknown,no,0 hrs 0 mins 32 secs 
retired,masters,married,unknown,yes,0 hrs 24 mins 27 secs 
retired,masters,single,unknown,no,0 hrs 6 mins 1 secs 
retired,Doctorate,married,unknown,yes,0 hrs 20 mins 10 secs 
retired,masters,married,unknown,no,0 hrs 2 mins 21 secs 
retired,masters,married,unknown,no,0 hrs 1 mins 48 secs 
retired,masters,married,unknown,no,0 hrs 2 mins 3 secs 
retired,bachelors,married,unknown,no,0 hrs 5 mins 26 secs 
retired,masters,married,unknown,no,0 hrs 3 mins 57 secs 
retired,masters,married,unknown,no,0 hrs 4 mins 48 secs 
retired,bachelors,married,unknown,no,0 hrs 0 mins 23 secs 
retired,masters,divorced,unknown,no,0 hrs 0 mins 13 secs 
retired,bachelors,married,unknown,no,0 hrs 1 mins 21 secs 
retired,Doctorate,divorced,unknown,no,0 hrs 0 mins 8 secs 
retired,masters,divorced,unknown,no,0 hrs 0 mins 8 secs 
retired,masters,married,unknown,no,0 hrs 0 mins 14 secs 
retired,bachelors,single,unknown,no,0 hrs 0 mins 43 secs 
retired,masters,divorced,unknown,no,0 hrs 0 mins 14 secs 
retired,bachelors,divorced,unknown,no,0 hrs 0 mins 23 secs 
retired,masters,single,unknown,no,0 hrs 0 mins 20 secs 
retired,masters,married,unknown,no,0 hrs 0 mins 13 secs 
retired,Doctorate,married,unknown,no,0 hrs 0 mins 13 secs 
retired,bachelors,divorced,unknown,no,0 hrs 1 mins 32 secs 
retired,masters,divorced,unknown,no,0 hrs 1 mins 1 secs 
retired,bachelors,single,unknown,no,0 hrs 0 mins 9 secs 
retired,Doctorate,married,unknown,no,0 hrs 0 mins 15 secs 
retired,masters,married,unknown,no,0 hrs 0 mins 41 secs 
retired,masters,married,unknown,no,0 hrs 0 mins 53 secs 
retired,bachelors,divorced,unknown,no,0 hrs 10 mins 55 secs 
retired,bachelors,married,unknown,no,0 hrs 4 mins 28 secs 
retired,bachelors,married,unknown,no,0 hrs 4 mins 19 secs 
retired,Doctorate,divorced,unknown,no,0 hrs 3 mins 18 secs 
retired,masters,married,unknown,no,0 hrs 1 mins 35 secs 
retired,bachelors,married,unknown,no,0 hrs 12 mins 27 secs 
retired,bachelors,married,unknown,no,0 hrs 6 mins 32 secs 
retired,bachelors,single,unknown,no,0 hrs 2 mins 21 secs 
retired,bachelors,divorced,unknown,no,0 hrs 4 mins 4 secs 
retired,masters,married,unknown,no,0 hrs 2 mins 31 secs 
retired,masters,married,unknown,no,0 hrs 1 mins 44 secs 
retired,masters,married,unknown,no,0 hrs 10 mins 2 secs 
retired,bachelors,married,unknown,no,0 hrs 0 mins 36 secs 
retired,masters,married,unknown,no,0 hrs 5 mins 7 secs 
retired,masters,single,unknown,no,0 hrs 5 mins 48 secs 
retired,masters,married,unknown,no,0 hrs 3 mins 31 secs 
retired,masters,married,unknown,no,0 hrs 3 mins 48 secs 
retired,masters,married,unknown,no,0 hrs 4 mins 16 secs 
retired,masters,married,unknown,no,0 hrs 0 mins 42 secs 
retired,unknown,married,unknown,no,0 hrs 3 mins 59 secs 
retired,masters,married,unknown,no,0 hrs 2 mins 52 secs 
retired,bachelors,married,unknown,no,0 hrs 3 mins 11 secs 
retired,bachelors,divorced,unknown,no,0 hrs 3 mins 15 secs 
retired,masters,married,unknown,no,0 hrs 1 mins 46 secs 
retired,unknown,married,unknown,no,0 hrs 5 mins 33 secs 
retired,bachelors,married,cellular,no,0 hrs 23 mins 54 secs 
retired,Doctorate,married,cellular,no,0 hrs 1 mins 1 secs 
retired,masters,divorced,cellular,no,0 hrs 1 mins 6 secs 
retired,bachelors,married,telephone,no,0 hrs 4 mins 34 secs 
retired,masters,married,cellular,no,0 hrs 2 mins 29 secs 
retired,masters,married,cellular,no,0 hrs 5 mins 54 secs 
retired,Doctorate,divorced,cellular,no,0 hrs 1 mins 48 secs 
retired,masters,single,cellular,no,0 hrs 1 mins 18 secs 
retired,masters,married,cellular,no,0 hrs 2 mins 43 secs 
retired,bachelors,married,cellular,no,0 hrs 2 mins 4 secs 
retired,Doctorate,divorced,cellular,no,0 hrs 8 mins 43 secs 
retired,Doctorate,married,cellular,no,0 hrs 3 mins 23 secs 
retired,Doctorate,married,cellular,no,0 hrs 2 mins 16 secs 
retired,Doctorate,married,cellular,no,0 hrs 4 mins 16 secs 
retired,unknown,married,cellular,no,0 hrs 2 mins 13 secs 
retired,bachelors,divorced,cellular,no,0 hrs 1 mins 56 secs 
retired,bachelors,married,telephone,no,0 hrs 4 mins 51 secs 
retired,masters,married,cellular,no,0 hrs 2 mins 34 secs 
retired,masters,married,cellular,no,0 hrs 3 mins 31 secs 
retired,masters,married,cellular,no,0 hrs 2 mins 3 secs 
retired,masters,married,cellular,no,0 hrs 2 mins 55 secs 
retired,masters,divorced,cellular,no,0 hrs 1 mins 36 secs 
retired,Doctorate,divorced,cellular,no,0 hrs 2 mins 16 secs 
retired,bachelors,married,telephone,no,0 hrs 1 mins 11 secs 
retired,bachelors,married,cellular,no,0 hrs 8 mins 40 secs 
retired,bachelors,married,telephone,no,0 hrs 2 mins 7 secs 
retired,masters,married,telephone,no,0 hrs 4 mins 40 secs 
retired,Doctorate,married,cellular,no,0 hrs 4 mins 14 secs 
retired,Doctorate,single,cellular,no,0 hrs 2 mins 8 secs 
retired,bachelors,married,cellular,no,0 hrs 2 mins 27 secs 
retired,Doctorate,married,cellular,no,0 hrs 0 mins 44 secs 
retired,unknown,married,cellular,no,0 hrs 10 mins 11 secs 
retired,bachelors,single,telephone,no,0 hrs 0 mins 52 secs 
retired,masters,single,cellular,no,0 hrs 1 mins 38 secs 
retired,Doctorate,married,cellular,no,0 hrs 1 mins 51 secs 
retired,unknown,married,cellular,no,0 hrs 1 mins 59 secs 
retired,bachelors,married,cellular,no,0 hrs 2 mins 25 secs 
retired,masters,married,cellular,no,0 hrs 1 mins 17 secs 
retired,Doctorate,married,cellular,no,0 hrs 2 mins 36 secs 
retired,bachelors,divorced,unknown,no,0 hrs 0 mins 10 secs 
retired,bachelors,married,cellular,no,0 hrs 2 mins 1 secs 
retired,masters,married,cellular,no,0 hrs 3 mins 46 secs 
retired,Doctorate,married,cellular,no,0 hrs 0 mins 42 secs 
retired,bachelors,divorced,cellular,no,0 hrs 4 mins 58 secs 
retired,masters,divorced,cellular,no,0 hrs 0 mins 48 secs 
retired,Doctorate,divorced,cellular,no,0 hrs 1 mins 40 secs 
retired,Doctorate,married,telephone,no,0 hrs 8 mins 52 secs 
retired,masters,divorced,cellular,no,0 hrs 7 mins 47 secs 
retired,bachelors,married,cellular,no,0 hrs 2 mins 16 secs 
retired,Doctorate,divorced,cellular,no,0 hrs 7 mins 1 secs 
retired,masters,divorced,cellular,no,0 hrs 5 mins 23 secs 
retired,Doctorate,married,telephone,,0 hrs 1 mins 23 secs 
retired,bachelors,married,cellular,no,0 hrs 3 mins 10 secs 
retired,masters,married,telephone,no,0 hrs 7 mins 25 secs 
retired,bachelors,divorced,cellular,no,0 hrs 2 mins 41 secs 
retired,bachelors,married,cellular,no,0 hrs 3 mins 47 secs 
retired,bachelors,married,cellular,no,0 hrs 2 mins 44 secs 
retired,masters,married,cellular,no,0 hrs 1 mins 33 secs 
retired,masters,married,cellular,no,0 hrs 3 mins 6 secs 
retired,masters,married,cellular,no,0 hrs 9 mins 53 secs 
retired,masters,divorced,cellular,yes,0 hrs 12 mins 44 secs 
retired,masters,married,telephone,no,0 hrs 1 mins 1 secs 
retired,unknown,married,telephone,no,0 hrs 5 mins 30 secs 
retired,masters,married,telephone,no,0 hrs 8 mins 18 secs 
retired,bachelors,married,cellular,no,0 hrs 2 mins 39 secs 
retired,masters,married,cellular,no,0 hrs 1 mins 36 secs 
retired,masters,single,cellular,no,0 hrs 1 mins 34 secs 
retired,Doctorate,married,cellular,no,0 hrs 5 mins 29 secs 
retired,Doctorate,married,telephone,no,0 hrs 6 mins 3 secs 
retired,masters,married,telephone,no,0 hrs 4 mins 11 secs 
retired,masters,married,cellular,no,0 hrs 2 mins 7 secs 
retired,bachelors,divorced,cellular,no,0 hrs 5 mins 19 secs 
retired,masters,married,cellular,no,0 hrs 1 mins 25 secs 
retired,masters,divorced,cellular,,0 hrs 6 mins 47 secs 
retired,masters,married,cellular,no,0 hrs 1 mins 21 secs 
retired,bachelors,divorced,cellular,no,0 hrs 4 mins 8 secs 
retired,bachelors,married,telephone,no,0 hrs 3 mins 5 secs 
retired,masters,divorced,cellular,no,0 hrs 1 mins 50 secs 
retired,masters,married,cellular,no,0 hrs 4 mins 9 secs 
retired,masters,married,cellular,no,0 hrs 1 mins 34 secs 
retired,masters,married,cellular,no,0 hrs 3 mins 15 secs 
retired,bachelors,married,telephone,no,0 hrs 0 mins 41 secs 
retired,masters,married,cellular,no,0 hrs 2 mins 1 secs 
retired,masters,married,telephone,no,0 hrs 12 mins 58 secs 
retired,masters,divorced,cellular,no,0 hrs 6 mins 4 secs 
retired,masters,married,telephone,no,0 hrs 2 mins 54 secs 
retired,bachelors,married,cellular,no,0 hrs 4 mins 34 secs 
retired,masters,married,cellular,yes,0 hrs 16 mins 21 secs 
retired,masters,divorced,cellular,no,0 hrs 1 mins 51 secs 
retired,Doctorate,married,cellular,no,0 hrs 1 mins 8 secs 
retired,bachelors,married,cellular,no,0 hrs 1 mins 25 secs 
retired,masters,divorced,cellular,no,0 hrs 3 mins 17 secs 
retired,masters,married,cellular,no,0 hrs 1 mins 46 secs 
retired,Doctorate,married,cellular,no,0 hrs 4 mins 30 secs 
retired,bachelors,married,cellular,no,0 hrs 1 mins 9 secs 
retired,masters,divorced,cellular,no,0 hrs 12 mins 51 secs 
retired,masters,married,cellular,no,0 hrs 2 mins 46 secs 
retired,masters,married,cellular,no,0 hrs 3 mins 56 secs 
retired,bachelors,single,cellular,no,0 hrs 2 mins 57 secs 
retired,masters,married,cellular,no,0 hrs 8 mins 1 secs 
retired,masters,married,cellular,no,0 hrs 2 mins 51 secs 
retired,bachelors,married,cellular,no,0 hrs 3 mins 24 secs 
retired,bachelors,married,cellular,no,0 hrs 2 mins 8 secs 
retired,bachelors,married,cellular,no,0 hrs 3 mins 19 secs 
retired,masters,married,cellular,no,0 hrs 8 mins 41 secs 
retired,masters,divorced,cellular,no,0 hrs 3 mins 25 secs 
retired,Doctorate,divorced,cellular,no,0 hrs 8 mins 10 secs 
retired,Doctorate,married,cellular,no,0 hrs 13 mins 16 secs 
retired,masters,divorced,cellular,no,0 hrs 3 mins 55 secs 
retired,masters,married,cellular,no,0 hrs 1 mins 22 secs 
retired,masters,divorced,telephone,no,0 hrs 0 mins 27 secs 
retired,masters,divorced,cellular,no,0 hrs 1 mins 31 secs 
retired,masters,married,cellular,no,0 hrs 1 mins 42 secs 
retired,bachelors,married,cellular,no,0 hrs 4 mins 6 secs 
retired,bachelors,married,telephone,no,0 hrs 3 mins 59 secs 
retired,Doctorate,married,cellular,no,0 hrs 3 mins 45 secs 
retired,masters,married,cellular,no,0 hrs 4 mins 7 secs 
retired,bachelors,married,cellular,no,0 hrs 15 mins 5 secs 
retired,masters,divorced,telephone,no,0 hrs 4 mins 1 secs 
retired,masters,married,cellular,no,0 hrs 4 mins 32 secs 
retired,bachelors,married,telephone,no,0 hrs 1 mins 50 secs 
retired,bachelors,divorced,cellular,no,0 hrs 3 mins 56 secs 
retired,Doctorate,divorced,cellular,yes,0 hrs 14 mins 14 secs 
retired,Doctorate,divorced,cellular,no,0 hrs 3 mins 39 secs 
retired,masters,married,cellular,no,0 hrs 1 mins 41 secs 
retired,unknown,married,cellular,yes,0 hrs 14 mins 51 secs 
retired,Doctorate,married,cellular,no,0 hrs 2 mins 33 secs 
retired,bachelors,married,cellular,no,0 hrs 20 mins 20 secs 
retired,bachelors,married,cellular,no,0 hrs 0 mins 50 secs 
retired,bachelors,divorced,telephone,no,0 hrs 1 mins 29 secs 
retired,masters,single,cellular,no,0 hrs 2 mins 48 secs 
retired,masters,married,cellular,no,0 hrs 9 mins 24 secs 
retired,bachelors,married,cellular,no,0 hrs 1 mins 31 secs 
retired,bachelors,single,cellular,no,0 hrs 1 mins 46 secs 
retired,bachelors,married,cellular,no,0 hrs 2 mins 1 secs 
retired,masters,single,cellular,no,0 hrs 1 mins 9 secs 
retired,masters,married,cellular,no,0 hrs 7 mins 18 secs 
retired,bachelors,divorced,cellular,no,0 hrs 2 mins 32 secs 
retired,masters,married,cellular,no,0 hrs 2 mins 17 secs 
retired,bachelors,married,cellular,no,0 hrs 3 mins 57 secs 
retired,masters,married,cellular,no,0 hrs 7 mins 44 secs 
retired,Doctorate,married,cellular,no,0 hrs 1 mins 10 secs 
retired,bachelors,married,cellular,no,0 hrs 2 mins 57 secs 
retired,Doctorate,divorced,cellular,no,0 hrs 6 mins 16 secs 
retired,masters,divorced,cellular,no,0 hrs 5 mins 36 secs 
